Hour,BE,DE,DK,ES,FI,FR,GR,HR,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,UK
2788,5410.21637626463,28329.977765974094,7595.828485945069,1421.0832742178602,64.49725931831759,1931.8213838694128,1661.1182795738307,95.91529716485262,4430.2309246285595,1977.9427577443796,356.06094335717415,98.08968579069061,15518.610456984028,1927.4420937909092,6266.4306085662265,509.13493718669025,932.0833184551808,505.44028843594344,46798.8559081876
2789,5454.873223074932,28141.84713889333,7690.628862233962,1412.934447180116,60.7174010830536,2036.331873135656,1743.3842634279524,86.53646933159769,4373.5469314202755,1739.567610842889,452.5931160331872,123.75434752724625,13705.438756262178,1746.985292330958,7240.22390639355,433.43716894467036,925.8254716712936,535.5647759753288,46730.134588080575
2790,5455.841507328552,28221.786489695543,7764.6170421396855,1433.6738825529221,53.328570548277,2167.5799021980342,1726.7756720797581,85.26499966759592,4401.390039154505,1430.670540276609,608.9984603983838,189.78047356228194,13070.043928649016,1449.1613209216655,7726.811088780959,330.19439506295424,913.1916041932022,558.9480496826448,45915.42285442632
2791,5469.873630472238,28644.024106615092,7815.497623793803,1441.1976540118694,69.2298351249238,2282.5111578387887,1695.8401566430007,81.80699846571677,4455.798561213356,1196.3916516611869,761.3650208303378,276.49613132903687,14092.094623410881,1192.2579489769114,8470.333888541976,267.053634590248,890.1981282515463,568.7210005639323,45669.54471823219
2792,5471.897556228123,28834.440682243898,7777.238739657199,1473.3669646595035,133.10207217937838,2366.994483023925,1646.072504138708,62.476857702823,4393.372507740645,969.2335745519242,911.4718494343385,343.5866292064992,14972.391427155684,1085.4696295385702,9014.796659471956,241.9063133990494,866.2903132794148,569.9266379054445,45357.81039552529
2793,5471.773328080777,28936.287983554477,7582.461116326889,1533.0896649186789,257.8028616928017,2463.5888318843017,1563.8406844970375,37.69952686052353,4222.19636442127,773.7873936000428,1106.2011297505362,400.382347209103,15354.937726264276,1015.6968160585038,9258.972971097974,257.0350809095226,812.5608517314636,569.9994135560174,43597.329466596006
2794,5397.294395109455,28981.756094376953,7383.987531886658,1581.8620586653738,386.6118231099523,2519.99778853232,1402.2494118488214,24.29231067289203,4145.300684044646,721.1977744064966,1241.8145159893288,439.49055041392785,15148.869278079246,1078.3370255513987,9345.879066341688,234.02216674427657,720.1688155811548,569.999954534405,41263.371901390194
2795,4591.62535930469,28987.331926463914,7094.539680619442,1512.6880001651368,432.70936826049063,2424.1177780719754,1423.818695827843,19.2038022784727,4118.252476856996,726.4996108735144,1280.3247689075258,457.2124821570066,14862.264114210971,1324.24441301097,9209.838425481146,181.3781864349586,666.0687295072537,569.1192671427045,39342.48552933547
2796,3097.3525061450887,28985.242334653136,6889.5945565242155,1418.5187948657522,456.92203177543325,2439.1931951165743,1101.9969632281725,20.98505832230796,3971.9185421834372,801.9501874417567,1290.8102219962964,469.0728977225731,14707.258558781845,1670.3448141501324,9186.49527601657,160.07599025931978,553.4470058681701,545.5423571334723,38559.998566189875
2797,2270.827537734239,28920.671722107767,6730.200398994831,1359.5445286357426,494.3258011066618,2492.425089983656,720.7828278009339,13.75324156615494,3870.970850818721,885.8487053610716,1285.1876368072083,472.3926891631724,14715.440916361364,1887.2218755298645,9316.981530822288,142.485116963402,469.5891257701802,524.8377949826255,38642.85388128162
2798,2254.115036716511,28432.015034387976,6456.708925936953,1278.4198451399695,503.6487953385653,2627.816132014082,503.5128849220804,3.164642738076456,3932.13071314574,970.8131640916963,1288.0678513290134,473.2229497898741,15008.246295866167,2073.1867875306966,9415.77012131538,130.1587243814216,365.5750843616496,522.446998361639,40293.61450617992
2799,2545.3073360578496,27618.85892296477,6427.626938155865,1205.0314276469933,504.89394807969757,2759.06721748552,419.45426310147127,0.0,3845.9952728310313,1123.0878608423322,1308.456969794365,473.41556405321137,15341.853086726662,2206.725281569643,9393.75906922151,153.5309140435596,246.23919171178648,530.3000933389148,41937.45589624292
2800,2865.7520407443308,27300.946127201838,6852.197300105612,1176.9414166763202,511.50066484560597,2925.0991638302057,470.550625763998,0.0,3595.220009716893,1431.0660232519913,1317.5398471773449,472.9643023731454,15546.423672809851,2268.446473149704,9248.620165659617,236.91121320917742,190.64673303260528,547.9403169678556,42575.6956162108
2801,2994.485582157607,27451.2851672256,7122.654844024809,1176.4959550531955,523.2253310026118,3003.130231880432,436.03407685678934,1.381463341351845,3119.342142448124,1792.5995069074174,1320.93270442711,473.54473145815,15662.696369069994,2325.4346819947264,9081.754252576638,388.0840885953446,149.0736683463455,557.0391646774342,43566.98680972606
2802,4388.446632446165,27792.329760254866,7219.196089578989,1197.2667525343284,572.1453179414226,3009.617835029166,361.209118412216,16.101935490252213,2336.745832202798,2097.7672268598985,1324.4654808693847,474.3780144989766,15707.93576462911,2362.6900838551464,8956.098966899044,599.9759555225894,87.599293132122,548.7980689951488,45384.54137094874
2803,4813.645814279729,27924.672324919546,7269.847679740962,1207.0535665683583,662.7770812677372,3187.4303767619786,399.82496445726554,47.29957047739729,1617.0814304137557,2263.458605203228,1328.2657081010516,474.8957787241999,15712.830739657215,2471.358086859182,8999.851328097655,808.1952513180952,47.9915631953022,524.2328174384343,46437.9350082281
2804,4759.428462626058,27770.78075032019,7246.32008434201,1137.9757700156158,738.2066813383199,3324.205676087868,386.3008773510545,102.29481379481273,1080.9711247323937,2309.2206265029695,1329.4313309066515,474.9900768140461,15715.360680910546,2586.0421599253104,9112.091517796705,975.7226694622788,23.7199441141843,476.0848644692147,47156.16571452211
2805,4863.6300971950595,27517.17126980223,7155.526798633227,1120.5076270737836,776.5175712023087,3362.2006015152383,301.8249586068777,162.33996463342444,608.4453407693438,2415.6517092315544,1329.9515942808196,474.99927991994525,15715.34834007643,2627.272930176143,9206.335158683754,1079.1067153037416,13.353974272529099,418.77327016167453,47360.97769513703
2806,4941.211150864849,27711.236511810912,7108.5823392833145,1197.8587401337306,804.0479881745124,3401.2411447676836,287.6219449652696,217.7439993983279,268.9240632132303,2825.224241595614,1329.9974468657397,474.9999774794062,15715.08044680229,2637.712135253238,8941.446402983507,1133.7248461945162,3.1852733757453997,339.00199779975037,46913.17046938654
2807,5135.02,27961.960693925706,6882.637311218725,1152.782887356411,842.8438664417984,2972.78183736382,374.38883222931946,249.64179972939158,28.852165310226905,2882.9309686356805,1329.9954867489646,475.0000000000001,15714.113126262671,2636.5884979256407,8323.012517798012,1103.5298952508101,1.6340895230002,269.44971268001404,45277.423537695686
2808,5043.46,28107.53354810195,6466.004892952604,1143.4205658694873,837.8653727129154,2857.243373952938,550.8509551336483,222.64064115499568,0.2678725240635295,3072.1414057539346,1329.8379500315841,474.99817339305037,15670.56930049365,2670.474145639298,6720.054333270267,1069.5223065040432,0.2264727828009,196.04170994967745,43776.52857004028
2809,4910.319915400525,27516.39692691524,6170.545425857736,1194.4393808072612,835.5374581456291,2725.4086620962257,681.0472560817732,177.55326582207437,0.0,3135.207361006059,1328.393112174805,474.9701268932992,15706.5997113208,2639.047265508095,4551.0315086910505,1073.864977061191,0.7580402891971001,129.2869856931442,41628.42432789114
2810,4838.33892620306,27345.951876664996,6211.443209523559,1286.7640290436402,847.8236834045009,2582.897997000886,716.7501816555163,129.21388182931122,4.52301933071599,3049.1494210138594,1324.9236088587727,474.8685836424954,15711.304038164153,2558.1304980942173,2801.707602226694,1088.7424991305186,8.0208920922547,99.60626482614943,39904.17772796148
2811,4912.84,27658.1914254934,6095.635153007837,1435.9113541140603,871.1909000663572,2415.3721067640336,547.3613935907105,110.34648529403769,196.46645260533754,3144.91901228462,1324.1644588185638,474.8198594114532,15712.134185408824,2458.2464507387017,1342.231027472475,1102.0633855404374,11.1358274516524,85.30643134235262,37788.30675360879
2812,4994.46,27845.263833837194,5650.8181869907785,1537.3770838648352,888.6604024729777,2407.5099223864067,489.6549824932602,92.00908693872447,648.7400159608447,3145.778256140244,1325.0673554362497,474.75290289152275,15713.049124677009,2336.5911507471537,727.7968034464334,1134.7757264393567,6.9867812390103,90.00110073567997,35551.63652626763
2813,4924.6,27681.94189819645,5202.155048161854,1586.2596198511446,902.8585045727152,2339.185219102293,537.1224902809562,61.70888654786178,1232.0850288388635,3113.952662306319,1324.5315715502481,474.9004916091269,15713.934198324227,2165.734895371675,770.1668013787332,1189.0212366690898,6.4608311188913,83.2040579480271,34141.992890279245
2814,4835.84,27359.11820102856,4816.468666398653,1704.0321689397224,905.6218954975742,2143.5628229722133,596.8761343794415,50.61493476683718,2263.259309301101,3075.7779128105676,1326.3521136698487,474.92037425433483,15715.079164203198,1971.0394719826495,1079.8980554192196,1244.9237165336565,5.9886990343963005,73.64930066654274,32794.2101280505
2815,4692.06,26888.08328863201,4226.252928301727,1839.94105413682,908.3176946997812,2029.2085447421807,566.8415148407328,92.94692079231353,3525.734080753013,3463.029933122211,1329.1777471085252,474.922906872481,15714.243529880507,1882.5418117638444,1317.6314301064845,1301.1392753905977,5.2652701125331,71.31798594691703,31384.062245714107
2816,4620.94,26552.15558448763,3702.3795321554408,1908.719500770347,906.2737560829088,1914.013354891242,413.4050524927378,157.15183577812718,4307.141875079319,4349.902825897245,1329.8953055575544,474.9696628350879,15715.297753483137,1849.5988328100073,1469.3719600406148,1330.9970114709613,5.5417517039886,56.680537531411375,30628.246360055757
2817,4517.48,26164.064578357098,3364.563763529164,2005.7389476773592,896.931585768615,1709.925378756438,241.7931466934382,167.80011074674366,4590.004925079162,4948.0092328783485,1329.980050147235,474.81857488516084,15714.592002320887,1672.9495716395836,1493.6508076440227,1360.977310083261,6.6078562970596,45.10749150095508,29985.106274736016
2818,4441.74,25901.749495048734,2954.6807262311386,2081.6480289416327,885.7423260603803,1565.1237419656097,107.3581614624599,175.33508425335341,4607.677678065869,4686.5524491614715,1329.9768044027282,474.5164337524832,15715.344864449631,1292.6740064898993,1288.9104635854342,1397.3452195327766,10.6891415654604,53.48322757704582,29233.091623193373
2819,4349.62,25397.537833044848,2653.7384112646632,2079.300604848719,868.3659622735497,1205.9434051126805,55.77899398337025,208.98771062363062,4716.330552022123,4638.639581224777,1329.9988874192109,474.6763253184727,15715.356128281666,987.559022532097,1457.3415131604986,1402.637107319761,3.5280480977446,50.287717722129784,28054.95639287241
2820,4378.46,25481.226249937215,2722.4863321720895,2117.5796636907,854.6647832787636,1032.3390649851262,48.90974125071123,281.7213505311743,4729.383625501915,5165.713408211384,1329.9570156960847,474.40013632708536,15715.142525169855,682.8421411510606,804.0136746287908,1339.994804276282,0.0,49.29674081105568,26921.73883049986
2821,4372.709497916876,25616.591411165038,2710.2832927045233,2123.966387095435,820.4270640377915,893.4241193602784,49.39662608123931,281.72075212747063,4737.986521042802,5541.583217313479,1299.1012131139207,473.1930097567431,15714.985212094522,374.5544279576536,354.59443218099716,1237.2187665095082,0.0,41.645150306511724,26216.533902239837
